query	intent	doc	label
6226,1065,3867,1643,488,406,5139,5409,1032,5747,6226,1065	1606,2375	product_id_40116	1
6226,1065,3867,1643,488,406,5139,5409,1032,5747,6226,1065	8944	product_id_40066	1
6226,1065,3867,1643,488,406,5139,5409,1032,5747,6226,1065	8944	product_id_1519161	1
6226,1065,3867,1643,488,406,5139,5409,1032,5747,6226,1065	8944	product_id_1519162	1
3764,3716	826,6227	product_id_1519221	1
3764,3716	826,6227	product_id_1519222	1
3764,3716	826,6227	product_id_1519223	1
3764,3716	1076,1796	product_id_1519174	1
3764,3716	1076,1796	product_id_1519187	1
3764,3716	914,914,2955	product_id_1519207	1
3764,3716	914,914,2955	product_id_1519257	1
3764,3716	914,914,2955	product_id_1519258	1
3764,3716	1426,499	product_id_1519180	1
3764,3716	5217,770	product_id_1519281	1
3764,3716	5217,770	product_id_1519282	1
3764,3716	406,2757,495	product_id_1519291	1
3764,3716	406,2757,495	product_id_1519292	1
3764,3716	406,2757,495	product_id_1519293	1
3764,3716	2406,6761,7283,23860,7931,7284	product_id_1519301	1
3764,3716	2406,6761,7283,23860,7931,7284	product_id_1519302	1
3764,3716	2406,6761,7283,23860,7931,7284	product_id_1519303	1
3764,3716	2406,6761,7283,23860,7931,7284	product_id_1519304	1
3764,3716	2641,440	product_id_1519311	1
3764,3716	2641,440	product_id_1519312	1
3764,3716	2641,440	product_id_1519313	1
3764,3716	4260,6205	product_id_1519321	1
3764,3716	2253,4529,7283,18411,10112,7357,7284	product_id_1519327	1
3764,3716	2253,4529,7283,18411,10112,7357,7284	product_id_1519328	1
3764,3716	2253,4529,7283,18411,10112,7357,7284	product_id_1519329	1
3764,3716	2253,4529,7283,18411,10112,7357,7284	product_id_1519330	1
3764,3716	5636,4724,1892,1683	product_id_1519339	1
3764,3716	5636,4724,1892,1683	product_id_1519340	1
3764,3716	5636,4724,1892,1683	product_id_1519341	1
3764,3716	391,7263	product_id_1519348	1
3764,3716	391,7263	product_id_1519349	1
3764,3716	391,7263	product_id_1519350	1
3764,3716	391,7263	product_id_1519351	1
3764,3716	6163,6191	product_id_1519357	1
3764,3716	6163,6191	product_id_1519358	1
3764,3716	6163,6191	product_id_1519359	1
3764,3716	6163,6191	product_id_1519360	1
1605,7181,4825	3866,877	product_id_1519364	1
1605,7181,4825	3866,877	product_id_1519375	1
1605,7181,4825	3866,877	product_id_1519382	1
1605,7181,4825	3866,877	product_id_1519385	1
1605,7181,4825	6229,5759,5739	product_id_131665	1
1605,7181,4825	6229,5759,5739	product_id_1519485	1
1605,7181,4825	1526,1526,5739	product_id_1519366	1
1605,7181,4825	4926,5116,5739	product_id_1519362	1
1605,7181,4825	4926,5116,5739	product_id_131665	1
1605,7181,4825	4926,5116,5739	product_id_1519370	1
1605,7181,4825	2446,2103,5759	product_id_131665	1
1605,7181,4825	2446,2103,5759	product_id_1519487	1
1605,7181,4825	2446,2103,5759	product_id_1519488	1
1605,7181,4825	4355,5739	product_id_1519371	1
1605,7181,4825	4355,5739	product_id_1519380	1
1605,7181,4825	4355,5739	product_id_1519386	1
1605,7181,4825	4355,407,5739	product_id_1519368	1
1605,7181,4825	4355,407,5739	product_id_1519371	1
1605,7181,4825	4355,407,5739	product_id_1519380	1
1605,7181,4825	417,4624,5739	product_id_1519367	1
1605,7181,4825	417,4624,5739	product_id_1519371	1
1605,7181,4825	4717,3392	product_id_1519547	1
1605,7181,4825	4717,3392	product_id_1519548	1
1605,7181,4825	4717,3392	product_id_1519549	1
1605,7181,4825	4717,3392	product_id_1519550	1
850,1787	2213,910,7283,7741,7284	product_id_1519675	1
850,1787	2213,910,7283,7741,7284	product_id_1519676	1
850,1787	2213,910,7283,7741,7284	product_id_1519677	1
850,1787	2213,910,7283,7741,7284	product_id_1519678	1
850,1787	1704,910,3910,7283,16444,11,86,7284	product_id_1519694	1
850,1787	1704,910,3910,7283,16444,11,86,7284	product_id_1519695	1
850,1787	1704,910,3910,7283,16444,11,86,7284	product_id_1519696	1
850,1787	1704,910,3910,7283,16444,11,86,7284	product_id_1519697	1
850,1787	2225,406	product_id_1519703	1
850,1787	2225,406	product_id_1519704	1
850,1787	2225,406	product_id_1519705	1
850,1787	2757,1604,3952	product_id_1519714	1
850,1787	2757,1604,3952	product_id_1519715	1
850,1787	2757,1604,3952	product_id_1519716	1
850,1787	2160,3298,5183,601	product_id_1519723	1
850,1787	2160,3298,5183,601	product_id_1519724	1
850,1787	2160,3298,5183,601	product_id_1519725	1
850,1787	2160,3298,5183,601	product_id_1519726	1
850,1787	2335,871,2213	product_id_1519733	1
850,1787	2335,871,2213	product_id_1519734	1
850,1787	2335,871,2213	product_id_1519735	1
850,1787	2335,871,2213	product_id_1519736	1
850,1787	2411,961	product_id_1519739	1
850,1787	2411,961	product_id_1519740	1
850,1787	2411,961	product_id_1519741	1
850,1787	2411,961	product_id_1519742	1
4652,4644	3488,2754,6235,757	product_id_1519862	1
4652,4644	3488,2754,6235,757	product_id_39525	1
4652,4644	3488,2754,6235,757	product_id_1519863	1
4652,4644	3488,2754,6235,757	product_id_1519864	1
4652,4644	6711,2033	product_id_1519874	1
4652,4644	6711,2033	product_id_1519875	1
4652,4644	600,4048,3877,7283,9084,7284	product_id_1519880	1
4652,4644	600,4048,3877,7283,9084,7284	product_id_1519881	1
4652,4644	600,4048,3877,7283,9084,7284	product_id_1519882	1
4652,4644	600,4048,3877,7283,9084,7284	product_id_1519883	1
4652,4644	6413,914,3987	product_id_1519894	1
4652,4644	6413,914,3987	product_id_1519895	1
4652,4644	6413,914,3987	product_id_1519896	1
4652,4644	6413,914,3987	product_id_1519897	1
4652,4644	3065,3461	product_id_1519902	1
4652,4644	3065,3461	product_id_1519903	1
4652,4644	3065,3461	product_id_1519904	1
4652,4644	3065,3461	product_id_1519905	1
4652,4644	1911,2793	product_id_1519907	1
4652,4644	1911,2793	product_id_315341	1
4652,4644	1911,2793	product_id_1519908	1
1599,4692,6012,6012	1791,1652,2954,1612	product_id_1519930	1
1599,4692,6012,6012	1791,1652,2954,1612	product_id_1519961	1
1599,4692,6012,6012	1791,1652,2954,1612	product_id_1519985	1
1599,4692,6012,6012	1828,1484,2954	product_id_1519987	1
1599,4692,6012,6012	6819,2954	product_id_1519930	1
1599,4692,6012,6012	6819,2954	product_id_1519961	1
1599,4692,6012,6012	6819,2954	product_id_888614	1
1599,4692,6012,6012	2490,2954	product_id_1519961	1
1599,4692,6012,6012	2490,2954	product_id_888614	1
1599,4692,6012,6012	2490,2954	product_id_1519987	1
1622,5354,5906,4103,5747	1917,394,3588	product_id_1520170	1
1622,5354,5906,4103,5747	1917,394,3588	product_id_1520171	1
1622,5354,5906,4103,5747	2170,910,5759	product_id_1520170	1
2982,2879	1077,3716	product_id_1520262	1
2982,2879	1077,3716	product_id_1520290	1
2982,2879	1077,3716	product_id_1520293	1
2982,2879	1567,3716	product_id_1520278	1
2982,2879	1567,3716	product_id_1520285	1
2982,2879	1567,3716	product_id_1520288	1
2982,2879	5419,1444,3716	product_id_1520262	1
2982,2879	5419,1444,3716	product_id_1520293	1
2982,2879	1127,6865,3716	product_id_1520289	1
2982,2879	1127,6865,3716	product_id_1520291	1
2982,2879	1127,6865,3716	product_id_1520292	1
2982,2879	1127,6865,3716	product_id_1520294	1
1223,756,1054,3415	4853,3877,407,7283,12549,7284	product_id_1520358	1
1223,756,1054,3415	4853,3877,407,7283,12549,7284	product_id_1520407	1
1223,756,1054,3415	6250,3461	product_id_1520472	1
1223,756,1054,3415	775,465,1233	product_id_1407486	1
1223,756,1054,3415	775,465,1233	product_id_1520416	1
1223,756,1054,3415	3081,6013	product_id_1520425	1
1223,756,1054,3415	3081,6013	product_id_1520426	1
1223,756,1054,3415	3081,6013	product_id_1520427	1
1223,756,1054,3415	1831,417,1831	product_id_1520431	1
1223,756,1054,3415	1831,417,1831	product_id_1520432	1
1223,756,1054,3415	1014,1940,2028	product_id_1520439	1
1223,756,1054,3415	1014,1940,2028	product_id_1520440	1
1223,756,1054,3415	1066,931,7283,15017,7284	product_id_1520450	1
1223,756,1054,3415	7059,6962	product_id_1520465	1
1223,756,1054,3415	7059,6962	product_id_1520466	1
1223,756,1054,3415	7059,6962	product_id_1520467	1
1223,756,1054,3415	7059,6962	product_id_1520468	1
1223,756,1054,3415	407,5507,7283,14240,7284	product_id_1520474	1
1223,756,1054,3415	407,5507,7283,14240,7284	product_id_1520475	1
1223,756,1054,3415	407,5507,7283,14240,7284	product_id_1520476	1
1223,756,1054,3415	641,5488	product_id_1520486	1
1223,756,1054,3415	488,406,488,6265	product_id_1520487	1
4787,5524,5073,3862	4237,5306,1161	product_id_1520497	1
4787,5524,5073,3862	4237,5306,1161	product_id_1520499	1
4787,5524,5073,3862	4237,5306,1161	product_id_1520501	1
4787,5524,5073,3862	4237,5306,1161	product_id_1520503	1
4787,5524,5073,3862	440,487,3820	product_id_1520605	1
4787,5524,5073,3862	440,487,3820	product_id_1520611	1
4787,5524,5073,3862	440,487,3820	product_id_1520612	1
4787,5524,5073,3862	1963,1233	product_id_1520593	1
4787,5524,5073,3862	1963,1233	product_id_1520596	1
4787,5524,5073,3862	4966,5712,1065	product_id_530521	1
4787,5524,5073,3862	4966,5712,1065	product_id_1520601	1
4787,5524,5073,3862	3529,1161,3820	product_id_1520607	1
4787,5524,5073,3862	3529,1161,3820	product_id_1520615	1
4787,5524,5073,3862	3529,1161,3820	product_id_1520618	1
4787,5524,5073,3862	2141,382,4371,6911,4448	product_id_1520545	1
4787,5524,5073,3862	2141,382,4371,6911,4448	product_id_1520554	1
4787,5524,5073,3862	2141,382,4371,6911,4448	product_id_1520557	1
4787,5524,5073,3862	2141,382,4371,6911,4448	product_id_1520562	1
4787,5524,5073,3862	5178,1211,6558,1787	product_id_1520526	1
4787,5524,5073,3862	5178,1211,6558,1787	product_id_1520552	1
4787,5524,5073,3862	5178,1211,6558,1787	product_id_1520561	1
4787,5524,5073,3862	5178,1211,6558,1787	product_id_1520593	1
4787,5524,5073,3862	5636,6931,2959,2084	product_id_1520558	1
4787,5524,5073,3862	5636,6931,2959,2084	product_id_1520579	1
4787,5524,5073,3862	5636,6931,2959,2084	product_id_1520613	1
4787,5524,5073,3862	5636,6931,2959,2084	product_id_1520614	1
4787,5524,5073,3862	5516,5880,3731,6021	product_id_231285	1
4787,5524,5073,3862	5516,5880,3731,6021	product_id_1520600	1
4787,5524,5073,3862	3040,7094,4099	product_id_1520580	1
4787,5524,5073,3862	3040,7094,4099	product_id_1520588	1
4787,5524,5073,3862	2803,3342,2884	product_id_1520592	1
4787,5524,5073,3862	2803,3342,2884	product_id_1520598	1
4787,5524,5073,3862	2803,3342,2884	product_id_1520616	1
4787,5524,5073,3862	2803,3342,2884	product_id_1520617	1
4787,5524,5073,3862	840,871,1050	product_id_1520599	1
3848,3464,1940,3124	5178,1211,6558,1787	product_id_1520783	1
3848,3464,1940,3124	5178,1211,6558,1787	product_id_1520784	1
3848,3464,1940,3124	5178,1211,6558,1787	product_id_1520785	1
3848,3464,1940,3124	2959,3329	product_id_1520794	1
3848,3464,1940,3124	2959,3329	product_id_1520795	1
3848,3464,1940,3124	2959,3329	product_id_1520827	1
3848,3464,1940,3124	2265,6212	product_id_1520799	1
3848,3464,1940,3124	2265,6212	product_id_1520800	1
3848,3464,1940,3124	2265,6212	product_id_1520801	1
3848,3464,1940,3124	5636,6931,2959,2084	product_id_1520693	1
3848,3464,1940,3124	5636,6931,2959,2084	product_id_1520712	1
3848,3464,1940,3124	5636,6931,2959,2084	product_id_1520777	1
3848,3464,1940,3124	530,2839,782,4099,1454	product_id_1520812	1
3848,3464,1940,3124	530,2839,782,4099,1454	product_id_1520813	1
3848,3464,1940,3124	530,2839,782,4099,1454	product_id_1520814	1
3848,3464,1940,3124	530,2839,782,4099,1454	product_id_1520815	1
3848,3464,1940,3124	1161,3614,3594	product_id_1520821	1
3848,3464,1940,3124	1161,3614,3594	product_id_1520822	1
3848,3464,1940,3124	1161,3614,3594	product_id_1520823	1
3848,3464,1940,3124	1161,3614,3594	product_id_1520824	1
3848,3464,1940,3124	800,5216	product_id_1520793	1
3848,3464,1940,3124	800,5216	product_id_1520795	1
3848,3464,1940,3124	800,5216	product_id_1520827	1
3848,3464,1940,3124	5419,5464	product_id_1520716	1
3848,3464,1940,3124	5419,5464	product_id_1520838	1
3848,3464,1940,3124	5419,5464	product_id_1520839	1
3848,3464,1940,3124	6911,2252	product_id_1520686	1
3848,3464,1940,3124	6911,2252	product_id_1520851	1
3848,3464,1940,3124	5231,1892,7094	product_id_1520858	1
3848,3464,1940,3124	5231,1892,7094	product_id_1520859	1
3848,3464,1940,3124	1646,1646,3932	product_id_1520748	1
3848,3464,1940,3124	1646,1646,3932	product_id_1520867	1
3848,3464,1940,3124	1646,1646,3932	product_id_1520868	1
3848,3464,1940,3124	1646,1646,3932	product_id_1520869	1
3848,3464,1940,3124	4926,2357,6874	product_id_1520876	1
3848,3464,1940,3124	4926,2357,6874	product_id_1520877	1
3848,3464,1940,3124	4926,2357,6874	product_id_1520878	1
3848,3464,1940,3124	4926,2357,6874	product_id_1520879	1
3848,3464,1940,3124	487,7094,495	product_id_1520773	1
3848,3464,1940,3124	487,7094,495	product_id_1520809	1
2415,1912	2796,3322,6678	product_id_1520929	1
2415,1912	2796,3322,6678	product_id_1520939	1
2415,1912	1234,549	product_id_1520948	1
2415,1912	3246,3983	product_id_1521000	1
2415,1912	4926,757,2937	product_id_1520910	1
2415,1912	4926,757,2937	product_id_1520928	1
2415,1912	2884,2194,1523	product_id_1520897	1
2415,1912	2884,2194,1523	product_id_1521024	1
2415,1912	2884,2194,1523	product_id_1521025	1
2415,1912	2884,2194,1523	product_id_1521026	1
2415,1912	2120,4998,1648	product_id_1521035	1
2415,1912	2120,4998,1648	product_id_1521036	1
2415,1912	2120,4998,1648	product_id_1521037	1
2415,1912	2120,4998,1648	product_id_1521038	1
2415,1912	1940,6235	product_id_1521045	1
2415,1912	1940,6235	product_id_1521046	1
2415,1912	1940,6235	product_id_1521047	1
2415,1912	1940,6235	product_id_1521048	1
2415,1912	6707,1904,2052	product_id_1521055	1
2415,1912	6707,1904,2052	product_id_1521056	1
2415,1912	6707,1904,2052	product_id_1521057	1
2415,1912	4802,4351,6163	product_id_1521064	1
2415,1912	4802,4351,6163	product_id_1521065	1
2415,1912	4802,4351,6163	product_id_1521066	1
2415,1912	4802,4351,6163	product_id_1521067	1
2415,1912	4988,5341	product_id_1521071	1
2415,1912	4988,5341	product_id_1521072	1
2415,1912	6799,7054	product_id_763694	1
2415,1912	6799,7054	product_id_1521074	1
2415,1912	1940,1612,2955,2921	product_id_1521075	1
2415,1912	1940,1612,2955,2921	product_id_1521076	1
2415,1912	1940,1612,2955,2921	product_id_1521077	1
5381,5967	5791,2151,3774,6928	product_id_1521079	1
5381,5967	961,488,4501,1806,2468,2905,846,3863,4448	product_id_1521082	1
5381,5967	961,488,4501,1806,2468,2905,846,3863,4448	product_id_1521087	1
5381,5967	2094,406,495,3300,846,3863,4448	product_id_1521121	1
5381,5967	2771,6843,2743,4007	product_id_1521197	1
5381,5967	2771,6843,2743,4007	product_id_1521198	1
5381,5967	2771,6843,2743,4007	product_id_1521199	1
5381,5967	2771,6843,2743,4007	product_id_1521200	1
5381,5967	3759,3786,4098,1211	product_id_1521112	1
5381,5967	3759,3786,4098,1211	product_id_1521218	1
5381,5967	3759,3786,4098,1211	product_id_1521219	1
5381,5967	3759,3786,4098,1211	product_id_1521220	1
5381,5967	782,4099,6911,4146	product_id_1521235	1
5381,5967	782,4099,6911,4146	product_id_1521236	1
5381,5967	782,4099,6911,4146	product_id_1521237	1
5381,5967	6930,6911,2735,960	product_id_1521248	1
5381,5967	6930,6911,2735,960	product_id_1521249	1
5381,5967	6930,6911,2735,960	product_id_1521250	1
5381,5967	6930,6911,2735,960	product_id_1521251	1
5381,5967	2735,6163	product_id_1521259	1
5381,5967	2735,6163	product_id_1521260	1
5381,5967	2735,6163	product_id_1521261	1
5381,5967	5429,5206,2159,2159	product_id_1521268	1
5381,5967	5429,5206,2159,2159	product_id_1521269	1
394,465,1847	4724,2959	product_id_1521299	1
394,465,1847	4724,2959	product_id_1521301	1
394,465,1847	4724,2959	product_id_1521310	1
394,465,1847	3088,3088,4724	product_id_1521274	1
394,465,1847	3088,3088,4724	product_id_1521301	1
394,465,1847	2959,815	product_id_1521291	1
394,465,1847	2959,815	product_id_1521296	1
394,465,1847	2959,3329	product_id_1521354	1
394,465,1847	2959,3329	product_id_1521356	1
394,465,1847	2959,3329	product_id_1521462	1
394,465,1847	2959,3329	product_id_1521463	1
394,465,1847	3085,5215,4724	product_id_1521279	1
394,465,1847	3085,5215,4724	product_id_1521282	1
394,465,1847	1643,4724	product_id_1521294	1
394,465,1847	1643,4724	product_id_1521299	1
394,465,1847	1307,4724	product_id_1521283	1
394,465,1847	1307,4724	product_id_1521294	1
394,465,1847	1307,4724	product_id_1521299	1
394,465,1847	1615,2228,6942,2084	product_id_1521313	1
394,465,1847	1615,2228,6942,2084	product_id_1521438	1
394,465,1847	2035,757,910	product_id_1521283	1
394,465,1847	2035,757,910	product_id_1521290	1
394,465,1847	2035,757,910	product_id_1521301	1
394,465,1847	2872,1622,6942,2084	product_id_1521313	1
394,465,1847	2872,1622,6942,2084	product_id_1521438	1
394,465,1847	979,1920,6372	product_id_1521435	1
394,465,1847	979,1920,6372	product_id_1521450	1
394,465,1847	979,1920,6372	product_id_1521451	1
394,465,1847	5073,6942	product_id_1521457	1
394,465,1847	5073,6942	product_id_1521458	1
394,465,1847	5073,6942	product_id_1521459	1
394,465,1847	3040,3329	product_id_1521354	1
394,465,1847	3040,3329	product_id_1521356	1
394,465,1847	3040,3329	product_id_1521463	1
394,465,1847	3040,3329	product_id_1521464	1
1892,7216,4697	3388,1632	product_id_1521475	1
1892,7216,4697	3388,1632	product_id_1521481	1
1892,7216,4697	4237,6509	product_id_1521499	1
1892,7216,4697	4484,420,6657	product_id_1521493	1
1892,7216,4697	961,1604,5310	product_id_1521483	1
1892,7216,4697	786,995,6962	product_id_1521558	1
1892,7216,4697	385,3388,3594	product_id_1521568	1
1892,7216,4697	385,3388,3594	product_id_1521569	1
1892,7216,4697	5185,871,1835	product_id_1521476	1
1892,7216,4697	5185,871,1835	product_id_1521494	1
1892,7216,4697	5185,871,1835	product_id_1521646	1
1892,7216,4697	5970,1653,1195,7283,18483,22145,7284	product_id_1179706	1
1892,7216,4697	4484,5215	product_id_1521501	1
1892,7216,4697	382,914,382	product_id_1521640	1
1892,7216,4697	382,914,382	product_id_1521641	1
1892,7216,4697	6979,757,1054	product_id_1521476	1
1892,7216,4697	6979,757,1054	product_id_1521490	1
1892,7216,4697	6979,757,1054	product_id_1521494	1
1892,1793,2902	1083,6979,2187,7283,28540,7284	product_id_1521676	1
1892,1793,2902	1083,6979,2187,7283,28540,7284	product_id_1521682	1
1892,1793,2902	1083,6979,2187,7283,28540,7284	product_id_1521698	1
1892,1793,2902	1083,6979,2187,7283,28540,7284	product_id_1521699	1
1892,1793,2902	2837,756	product_id_1521679	1
1892,1793,2902	2837,756	product_id_1521687	1
1892,1793,2902	2837,756	product_id_1521702	1
1892,1793,2902	4296,5955	product_id_1521700	1
1892,1793,2902	4296,5955	product_id_1521702	1
1892,1793,2902	4296,5955	product_id_1521703	1
1892,1793,2902	4296,5955	product_id_1521704	1
1892,1793,2902	5358,3877	product_id_1521689	1
1892,1793,2902	5358,3877	product_id_1521690	1
1892,1793,2902	5358,3877	product_id_1521693	1
1892,1793,2902	5358,3877	product_id_1521705	1
2839,5200	4236,6364	product_id_1521832	1
2839,5200	4236,6364	product_id_1521862	1
2839,5200	4236,6364	product_id_1521900	1
2839,5200	4236,6364	product_id_1521901	1
2839,5200	7034,4711,6364	product_id_1521832	1
2839,5200	7034,4711,6364	product_id_1521900	1
2839,5200	7034,4711,6364	product_id_1521901	1
2839,5200	7034,4711,6364	product_id_1521902	1
2839,5200	1307,6364	product_id_1521832	1
2839,5200	1307,6364	product_id_1521862	1
2839,5200	1307,6364	product_id_1521900	1
2839,5200	1307,6364	product_id_1521901	1
2140,3322,4692,4811	6707,5719,1233	product_id_1522089	1
2140,3322,4692,4811	6707,5719,1233	product_id_153070	1
2140,3322,4692,4811	6707,5719,1233	product_id_1522095	1
2140,3322,4692,4811	3613,1419,7283,16328,7284	product_id_1522094	1
2140,3322,4692,4811	3613,1419,7283,16328,7284	product_id_170273	1
2140,3322,4692,4811	3613,1419,7283,16328,7284	product_id_1522099	1
1917,4743,4853,72	457,5120	product_id_1522235	1
